t;e;d;i;set

3.234;0;0;0;0
3.239;0;0;0;0
3.244;0;0;0;0
3.249;0;0;0;0
3.254;0;0;0;0
3.259;0;0;0;0
3.264;0;0;0;0
3.269;0;0;0;0
3.274;0;0;0;0
3.279;0;0;0;0
3.284;0;0;0;0
3.289;0;0;0;0
3.294;0;0;0;0
3.299;0;0;0;0
3.304;0;0;0;0
3.309;0;0;0;0
3.314;0;0;0;0
3.319;0;0;0;0
3.324;0;0;0;0
3.329;0;0;0;0
3.334;0;0;0;0
3.339;0;0;0;0
3.344;0;0;0;0
3.349;0;0;0;0
3.354;0;0;0;0
3.359;0;0;0;0
3.364;0;0;0;0
3.369;0;0;0;0
3.374;0;0;0;0
3.379;0;0;0;0
3.384;0;0;0;0
3.389;0;0;0;0
3.394;0;0;0;0
3.399;0;0;0;0
3.404;0;0;0;0
3.409;0;0;0;0
3.414;0;0;0;0
3.419;0;0;0;0
3.424;0;0;0;0
3.429;0;0;0;0
3.434;0;0;0;0
3.439;0;0;0;0
3.444;0;0;0;0
3.449;0;0;0;0
3.454;0;0;0;0
3.459;0;0;0;0
3.464;0;0;0;0
3.469;0;0;0;0
3.474;0;0;0;0
3.479;0;0;0;0
3.484;0;0;0;0
3.489;0;0;0;0
3.494;0;0;0;0
3.499;0;0;0;0
3.504;0;0;0;0
3.509;0;0;0;0
3.514;0;0;0;0
3.519;0;0;0;0
3.524;0;0;0;0
3.529;0;0;0;0
3.534;0;0;0;0
3.539;0;0;0;0
3.544;0;0;0;0
3.549;0;0;0;0
3.554;0;0;0;0
3.559;0;0;0;0
3.564;0;0;0;0
3.569;0;0;0;0
3.574;0;0;0;0
3.579;0;0;0;0
3.584;0;0;0;0
3.589;0;0;0;0
3.594;0;0;0;0
3.599;0;0;0;0
3.604;0;0;0;0
3.609;0;0;0;0
3.614;0;0;0;0
3.619;0;0;0;0
3.624;0;0;0;0
3.629;0;0;0;0
3.634;0;0;0;0
3.639;0;0;0;0
3.644;0;0;0;0
3.649;0;0;0;0
3.654;0;0;0;0
3.659;0;0;0;0
3.664;0;0;0;0
3.669;0;0;0;0
3.674;0;0;0;0
3.679;0;0;0;0
3.684;0;0;0;0
3.689;0;0;0;0
3.694;0;0;0;0
3.699;0;0;0;0
3.704;0;0;0;0
3.709;0;0;0;0
3.714;0;0;0;0
3.719;-15;-1;0;0
3.724;-47;-7;0;0
3.729;-78;-19;0;0
3.734;-125;-31;0;0
3.739;-187;-46;0;0
3.744;-256;-62;0;0
3.749;-331;-75;0;0
