t;e;d;i;set

7.589;0;0;0;0
7.592;0;0;0;0
7.595;0;0;0;0
7.598;0;0;0;0
7.601;0;0;0;0
7.604;0;0;0;0
7.607;0;0;0;0
7.61;0;0;0;0
7.613;0;0;0;0
7.616;0;0;0;0
7.619;0;0;0;0
7.622;0;0;0;0
7.625;0;0;0;0
7.628;0;0;0;0
7.631;0;0;0;0
7.634;0;0;0;0
7.637;0;0;0;0
7.64;0;0;0;0
7.643;0;0;0;0
7.646;0;0;0;0
7.649;0;0;0;0
7.652;0;0;0;0
7.655;0;0;0;0
7.658;0;0;0;0
7.661;0;0;0;0
7.664;0;0;0;0
7.667;0;0;0;0
7.67;0;0;0;0
7.673;0;0;0;0
7.676;0;0;0;0
7.679;0;0;0;0
7.682;0;0;0;0
7.685;0;0;0;0
7.688;0;0;0;0
7.691;0;0;0;0
7.694;0;0;0;0
7.697;0;0;0;0
7.7;0;0;0;0
7.703;0;0;0;0
7.706;0;0;0;0
7.709;0;0;0;0
7.712;0;0;0;0
7.715;0;0;0;0
7.718;0;0;0;0
7.721;0;0;0;0
7.724;0;0;0;0
7.727;0;0;0;0
7.73;0;0;0;0
7.733;0;0;0;0
7.736;0;0;0;0
7.739;0;0;0;0
7.742;0;0;0;0
7.745;0;0;0;0
7.748;0;0;0;0
7.751;0;0;0;0
7.754;0;0;0;0
7.757;0;0;0;0
7.76;0;0;0;0
7.763;0;0;0;0
7.766;0;0;0;0
7.769;0;0;0;0
7.772;0;0;0;0
7.775;0;0;0;0
7.778;0;0;0;0
7.781;0;0;0;0
7.784;0;0;0;0
7.787;0;0;0;0
7.79;0;0;0;0
7.793;0;0;0;0
7.796;0;0;0;0
7.799;0;0;0;0
7.802;0;0;0;0
7.805;0;0;0;0
7.808;0;0;0;0
7.811;0;0;0;0
7.814;0;0;0;0
7.817;0;0;0;0
7.82;0;0;0;0
7.823;0;0;0;0
7.826;0;0;0;0
7.829;0;0;0;0
7.832;0;0;0;0
7.835;0;0;0;0
7.838;0;0;0;0
7.841;0;0;0;0
7.844;0;0;0;0
7.847;0;0;0;0
7.85;0;0;0;0
7.853;0;0;0;0
7.856;0;0;0;0
7.859;0;0;0;0
7.862;0;0;0;0
7.865;0;0;0;0
7.868;0;0;0;0
7.871;0;0;0;0
7.874;0;0;0;0
7.877;0;0;0;0
7.88;0;0;0;0
7.883;0;0;0;0
7.886;0;0;0;0
7.889;0;0;0;0
7.892;0;0;0;0
7.895;0;0;0;0
7.898;0;0;0;0
7.901;0;0;0;0
7.904;0;0;0;0
7.907;0;0;0;0
7.91;0;0;0;0
7.913;0;0;0;0
7.916;0;0;0;0
7.919;0;0;0;0
7.922;0;0;0;0
7.925;0;0;0;0
7.928;0;0;0;0
7.931;0;0;0;0
7.934;0;0;0;0
7.937;0;0;0;0
7.94;0;0;0;0
7.943;0;0;0;0
7.946;0;0;0;0
7.949;0;0;0;0
7.952;0;0;0;0
7.955;0;0;0;0
7.958;0;0;0;0
7.961;0;0;0;0
7.964;0;0;0;0
7.967;0;0;0;0
7.97;0;0;0;0
7.973;0;0;0;0
7.976;0;0;0;0
7.979;0;0;0;0
7.982;0;0;0;0
7.985;0;0;0;0
7.988;0;0;0;0
7.991;0;0;0;0
7.994;0;0;0;0
7.997;0;0;0;0
8.0;0;0;0;0
8.003;0;0;0;0
8.006;0;0;0;0
8.009;0;0;0;0
8.012;0;0;0;0
8.015;0;0;0;0
8.018;0;0;0;0
8.021;0;0;0;0
8.024;0;0;0;0
8.027;0;0;0;0
8.03;0;0;0;0
8.033;0;0;0;0
8.036;0;0;0;0
8.039;0;0;0;0
8.042;0;0;0;0
8.045;0;0;0;0
8.048;0;0;0;0
8.051;0;0;0;0
8.054;0;0;0;0
8.057;0;0;0;0
8.06;0;0;0;0
8.063;0;0;0;0
8.066;0;0;0;0
8.069;0;0;0;0
8.072;0;0;0;0
8.075;0;0;0;0
8.078;0;0;0;0
8.081;0;0;0;0
8.084;0;0;0;0
8.087;0;0;0;0
8.09;0;0;0;0
8.093;0;0;0;0
8.096;0;0;0;0
8.099;0;0;0;0
8.102;0;0;0;0
8.105;0;0;0;0
8.108;0;0;0;0
8.111;0;0;0;0
8.114;0;0;0;0
8.117;0;0;0;0
8.12;0;0;0;0
8.123;0;0;0;0
8.126;0;0;0;0
8.129;0;0;0;0
8.132;0;0;0;0
8.135;0;0;0;0
8.138;0;0;0;0
8.141;0;0;0;0
8.144;0;0;0;0
8.147;0;0;0;0
8.15;0;0;0;0
8.153;0;0;0;0
8.156;0;0;0;0
8.159;0;0;0;0
8.162;0;0;0;0
8.165;0;0;0;0
8.168;0;0;0;0
8.171;0;0;0;0
8.174;0;0;0;0
8.177;0;0;0;0
8.18;0;0;0;0
8.183;0;0;0;0
8.186;0;0;0;0
8.189;0;0;0;0
8.192;0;0;0;0
8.195;0;0;0;0
8.198;0;0;0;0
8.201;0;0;0;0
8.204;0;0;0;0
8.207;0;0;0;0
8.21;0;0;0;0
8.213;0;0;0;0
8.216;0;0;0;0
8.219;0;0;0;0
8.222;0;0;0;0
8.225;0;0;0;0
8.228;0;0;0;0
8.231;0;0;0;0
8.234;0;0;0;0
8.237;0;0;0;0
8.24;0;0;0;0
8.243;0;0;0;0
8.246;0;0;0;0
8.249;0;0;0;0
8.252;0;0;0;0
8.255;0;0;0;0
8.258;0;0;0;0
8.261;0;0;0;0
8.264;0;0;0;0
8.267;0;0;0;0
8.27;0;0;0;0
8.273;0;0;0;0
8.276;0;0;0;0
8.279;0;0;0;0
8.282;0;0;0;0
8.285;0;0;0;0
8.288;0;0;0;0
8.291;0;0;0;0
8.294;0;0;0;0
8.297;0;0;0;0
8.3;0;0;0;0
8.303;0;0;0;0
8.306;0;0;0;0
8.309;0;0;0;0
8.312;0;0;0;0
8.315;0;0;0;0
8.318;0;0;0;0
8.321;0;0;0;0
8.324;0;0;0;0
8.327;0;0;0;0
8.33;0;0;0;0
8.333;0;0;0;0
8.336;0;0;0;0
8.339;0;0;0;0
8.342;0;0;0;0
8.345;0;0;0;0
8.348;0;0;0;0
8.351;0;0;0;0
8.354;0;0;0;0
8.357;0;0;0;0
8.36;0;0;0;0
8.363;0;0;0;0
8.366;0;0;0;0
8.369;0;0;0;0
8.372;0;0;0;0
8.375;0;0;0;0
8.378;0;0;0;0
8.381;0;0;0;0
8.384;0;0;0;0
8.387;0;0;0;0
8.39;0;0;0;0
8.393;0;0;0;0
8.396;0;0;0;0
8.399;0;0;0;0
8.402;0;0;0;0
8.405;0;0;0;0
8.408;0;0;0;0
8.411;0;0;0;0
8.414;0;0;0;0
8.417;0;0;0;0
8.42;0;0;0;0
8.423;0;0;0;0
8.426;0;0;0;0
8.429;0;0;0;0
8.432;0;0;0;0
8.435;0;0;0;0
8.438;0;0;0;0
8.441;0;0;0;0
8.444;0;0;0;0
8.447;0;0;0;0
8.45;0;0;0;0
8.453;0;0;0;0
8.456;0;0;0;0
8.459;0;0;0;0
8.462;0;0;0;0
8.465;0;0;0;0
8.468;0;0;0;0
8.471;0;0;0;0
8.474;0;0;0;0
8.477;0;0;0;0
8.48;0;0;0;0
8.483;0;0;0;0
8.486;0;0;0;0
8.489;0;0;0;0
8.492;0;0;0;0
8.495;0;0;0;0
8.498;0;0;0;0
8.501;0;0;0;0
8.504;0;0;0;0
8.507;0;0;0;0
8.51;0;0;0;0
8.513;0;0;0;0
8.516;0;0;0;0
8.519;0;0;0;0
8.522;0;0;0;0
8.525;0;0;0;0
8.528;0;0;0;0
8.531;0;0;0;0
8.534;0;0;0;0
8.537;0;0;0;0
8.54;0;0;0;0
8.543;0;0;0;0
8.546;0;0;0;0
8.549;0;0;0;0
8.552;0;0;0;0
8.555;0;0;0;0
8.558;0;0;0;0
8.561;0;0;0;0
8.564;0;0;0;0
8.567;0;0;0;0
8.57;0;0;0;0
8.573;0;0;0;0
8.576;0;0;0;0
8.579;0;0;0;0
8.582;0;0;0;0
8.585;0;0;0;0
8.588;0;0;0;0
8.591;0;0;0;0
8.594;0;0;0;0
8.597;0;0;0;0
8.6;0;0;0;0
8.603;0;0;0;0
8.606;0;0;0;0
8.609;0;0;0;0
8.612;0;0;0;0
8.615;0;0;0;0
8.618;0;0;0;0
8.621;0;0;0;0
8.624;0;0;0;0
8.627;0;0;0;0
8.63;0;0;0;0
8.633;0;0;0;0
8.636;0;0;0;0
8.639;0;0;0;0
8.642;0;0;0;0
8.645;0;0;0;0
8.648;0;0;0;0
8.651;0;0;0;0
8.654;0;0;0;0
8.657;0;0;0;0
8.66;0;0;0;0
8.663;0;0;0;0
8.666;0;0;0;0
8.669;0;0;0;0
8.672;0;0;0;0
8.675;0;0;0;0
8.678;0;0;0;0
8.681;0;0;0;0
8.684;0;0;0;0
8.687;0;0;0;0
8.69;0;0;0;0
8.693;0;0;0;0
8.696;0;0;0;0
8.699;0;0;0;0
8.702;0;0;0;0
8.705;0;0;0;0
8.708;0;0;0;0
8.711;0;0;0;0
8.714;0;0;0;0
8.717;0;0;0;0
8.72;0;0;0;0
8.723;0;0;0;0
8.726;0;0;0;0
8.729;0;0;0;0
8.732;0;0;0;0
8.735;0;0;0;0
8.738;0;0;0;0
8.741;0;0;0;0
8.744;0;0;0;0
8.747;0;0;0;0
8.75;0;0;0;0
8.753;0;0;0;0
8.756;0;0;0;0
8.759;0;0;0;0
8.762;0;0;0;0
8.765;0;0;0;0
8.768;0;0;0;0
8.771;0;0;0;0
8.774;0;0;0;0
8.777;0;0;0;0
8.78;0;0;0;0
8.783;0;0;0;0
8.786;0;0;0;0
8.789;0;0;0;0
8.792;0;0;0;0
8.795;0;0;0;0
8.798;0;0;0;0
8.801;0;0;0;0
8.804;0;0;0;0
8.807;0;0;0;0
8.81;0;0;0;0
8.813;0;0;0;0
8.816;0;0;0;0
8.819;0;0;0;0
8.822;0;0;0;0
8.825;0;0;0;0
8.828;0;0;0;0
8.831;0;0;0;0
8.834;0;0;0;0
8.837;0;0;0;0
8.84;0;0;0;0
8.843;0;0;0;0
8.846;0;0;0;0
8.849;0;0;0;0
8.852;0;0;0;0
8.855;0;0;0;0
8.858;0;0;0;0
8.861;0;0;0;0
8.864;0;0;0;0
8.867;0;0;0;0
8.87;0;0;0;0
8.873;0;0;0;0
8.876;0;0;0;0
8.879;0;0;0;0
8.882;0;0;0;0
8.885;0;0;0;0
8.888;0;0;0;0
8.891;0;0;0;0
8.894;0;0;0;0
8.897;0;0;0;0
8.9;0;0;0;0
8.903;0;0;0;0
8.906;0;0;0;0
8.909;0;0;0;0
8.912;0;0;0;0
8.915;0;0;0;0
8.918;0;0;0;0
8.921;0;0;0;0
8.924;0;0;0;0
8.927;0;0;0;0
8.93;0;0;0;0
8.933;0;0;0;0
8.936;0;0;0;0
8.939;0;0;0;0
8.942;0;0;0;0
8.945;0;0;0;0
8.948;0;0;0;0
8.951;0;0;0;0
8.954;0;0;0;0
8.957;0;0;0;0
8.96;0;0;0;0
8.963;0;0;0;0
8.966;0;0;0;0
8.969;0;0;0;0
8.972;0;0;0;0
