t;e;d;i;set

12.269;0;0;0;0
12.274;0;0;0;0
12.279;0;0;0;0
12.284;0;0;0;0
12.289;0;0;0;0
12.294;0;0;0;0
12.299;0;0;0;0
12.304;0;0;0;0
12.309;0;0;0;0
12.314;0;0;0;0
12.319;0;0;0;0
12.324;0;0;0;0
12.329;0;0;0;0
12.334;0;0;0;0
12.339;0;0;0;0
12.344;0;0;0;0
12.349;0;0;0;0
12.354;0;0;0;0
12.359;0;0;0;0
12.364;0;0;0;0
12.369;0;0;0;0
12.374;0;0;0;0
12.379;0;0;0;0
12.384;0;0;0;0
12.389;0;0;0;0
12.394;0;0;0;0
12.399;0;0;0;0
12.404;0;0;0;0
12.409;0;0;0;0
12.414;0;0;0;0
12.419;0;0;0;0
12.424;0;0;0;0
12.429;0;0;0;0
12.434;0;0;0;0
12.439;0;0;0;0
12.444;0;0;0;0
12.449;0;0;0;0
12.454;0;0;0;0
12.459;0;0;0;0
12.464;0;0;0;0
12.469;0;0;0;0
12.474;0;0;0;0
12.479;0;0;0;0
12.484;0;0;0;0
12.489;0;0;0;0
12.494;0;0;0;0
12.499;0;0;0;0
12.504;0;0;0;0
12.509;0;0;0;0
12.514;0;0;0;0
12.519;0;0;0;0
12.524;0;0;0;0
12.529;0;0;0;0
12.534;0;0;0;0
12.539;0;0;0;0
12.544;0;0;0;0
12.549;0;0;0;0
12.554;0;0;0;0
12.559;0;0;0;0
12.564;0;0;0;0
12.569;0;0;0;0
12.574;0;0;0;0
12.579;0;0;0;0
12.584;0;0;0;0
12.589;0;0;0;0
12.594;0;0;0;0
12.599;0;0;0;0
12.604;0;0;0;0
12.609;0;0;0;0
12.614;0;0;0;0
12.619;0;0;0;0
12.624;0;0;0;0
12.629;0;0;0;0
12.634;0;0;0;0
12.639;0;0;0;0
12.644;0;0;0;0
12.649;0;0;0;0
12.654;0;0;0;0
12.659;0;0;0;0
12.664;0;0;0;0
12.669;0;0;0;0
12.674;0;0;0;0
12.679;0;0;0;0
12.684;0;0;0;0
12.689;0;0;0;0
12.694;0;0;0;0
12.699;0;0;0;0
12.704;0;0;0;0
12.709;0;0;0;0
12.714;0;0;0;0
12.719;0;0;0;0
12.724;0;0;0;0
12.729;0;0;0;0
12.734;0;0;0;0
12.739;0;0;0;0
12.744;0;0;0;0
12.749;0;0;0;0
12.754;0;0;0;0
12.759;0;0;0;0
12.764;0;0;0;0
12.769;0;0;0;0
12.774;0;0;0;0
12.779;0;0;0;0
12.784;0;0;0;0
12.789;0;0;0;0
12.794;0;0;0;0
12.799;0;0;0;0
12.804;0;0;0;0
12.809;0;0;0;0
12.814;0;0;0;0
12.819;0;0;0;0
12.824;0;0;0;0
12.829;0;0;0;0
12.834;0;0;0;0
12.839;0;0;0;0
12.844;0;0;0;0
12.849;0;0;0;0
12.854;0;0;0;0
12.859;0;0;0;0
12.864;0;0;0;0
12.869;0;0;0;0
12.874;0;0;0;0
12.879;0;0;0;0
12.884;0;0;0;0
12.889;0;0;0;0
12.894;0;0;0;0
12.899;0;0;0;0
12.904;0;0;0;0
12.909;0;0;0;0
12.914;0;0;0;0
12.919;0;0;0;0
12.924;0;0;0;0
12.929;0;0;0;0
12.934;0;0;0;0
12.939;0;0;0;0
12.944;0;0;0;0
12.949;0;0;0;0
12.954;0;0;0;0
12.959;0;0;0;0
12.964;0;0;0;0
12.969;0;0;0;0
12.974;0;0;0;0
12.979;0;0;0;0
12.984;0;0;0;0
12.989;0;0;0;0
12.994;0;0;0;0
12.999;0;0;0;0
13.004;0;0;0;0
13.009;0;0;0;0
13.014;0;0;0;0
13.019;0;0;0;0
13.024;0;0;0;0
13.029;0;0;0;0
13.034;0;0;0;0
13.039;0;0;0;0
13.044;0;0;0;0
13.049;0;0;0;0
13.054;0;0;0;0
13.059;0;0;0;0
13.064;7;0;0;0
13.069;15;0;0;0
13.074;31;0;0;0
13.079;47;0;0;0
13.084;62;0;0;0
13.089;94;0;0;0
13.094;133;0;0;0
13.099;171;0;0;0
13.104;218;0;0;0
13.109;256;0;0;0
13.114;301;0;0;0
13.119;346;0;0;0
13.124;382;0;0;0
13.129;411;0;0;0
13.134;439;0;0;0
13.139;474;0;0;0
13.144;495;0;0;0
13.149;522;0;0;0
13.154;542;0;0;0
13.159;562;0;0;0
13.164;581;0;0;0
13.169;594;0;0;0
13.174;600;0;0;0
13.179;612;0;0;0
13.184;625;0;0;0
13.189;625;0;0;0
13.194;631;0;0;0
13.199;625;0;0;0
13.204;625;0;0;0
13.209;625;0;0;0
13.214;612;0;0;0
13.219;606;0;0;0
13.224;594;0;0;0
13.229;581;0;0;0
13.234;562;0;0;0
13.239;542;0;0;0
13.244;522;0;0;0
13.249;502;0;0;0
