t;e;d;i;set

16.954;6222;0;0;1077
16.959;6222;0;0;1077
16.964;6222;0;0;1077
16.969;6222;0;0;1090
16.974;6222;0;0;1090
16.979;6222;0;0;1077
16.984;6222;0;0;1077
16.989;6222;0;0;1090
16.994;6222;0;0;1090
16.999;6222;0;0;1090
17.004;6222;0;0;1090
17.009;6222;0;0;1090
17.014;6222;0;0;1090
17.019;6222;0;0;1090
17.024;6222;0;0;1090
17.029;6222;0;0;1090
17.034;6222;0;0;1077
17.039;6222;0;0;1090
17.044;6222;0;0;1090
17.049;6222;0;0;1077
17.054;6222;0;0;1090
17.059;6222;0;0;1090
17.064;6222;0;0;1090
17.069;6222;0;0;1090
17.074;6222;0;0;1090
17.079;6222;0;0;1077
17.084;6222;0;0;1077
17.089;6222;0;0;1077
17.094;6222;0;0;1090
17.099;6222;0;0;1090
17.104;6222;0;0;1090
17.109;6222;0;0;1090
17.114;6222;0;0;1077
17.119;6222;0;0;1077
17.124;6222;0;0;1077
17.129;6222;0;0;1077
17.134;6222;0;0;1090
17.139;6222;0;0;1090
17.144;6222;0;0;1090
17.149;6222;0;0;1090
17.154;6222;0;0;1090
17.159;6222;0;0;1090
17.164;6222;0;0;1090
17.169;6222;0;0;1077
17.174;6222;0;0;1090
17.179;6222;0;0;1077
17.184;6222;0;0;1090
17.189;6222;0;0;1090
17.194;6222;0;0;1090
17.199;6222;0;0;1090
17.204;6222;0;0;1090
17.209;6222;0;0;1090
17.214;6222;0;0;1077
17.219;6222;0;0;1090
17.224;6222;0;0;1090
17.229;6222;0;0;1090
17.234;6222;0;0;1090
17.239;6222;0;0;1090
17.244;6222;0;0;1077
17.249;6222;0;0;1090
17.254;6222;0;0;1090
17.259;6222;0;0;1077
17.264;6222;0;0;1090
17.269;6222;0;0;1090
17.274;6222;0;0;1090
17.279;6222;0;0;1090
17.284;6222;0;0;1090
17.289;6222;0;0;1077
17.294;6222;0;0;1077
17.299;6222;0;0;1077
17.304;6222;0;0;1077
17.309;6222;0;0;1090
17.314;6222;0;0;1090
17.319;6222;0;0;1077
17.324;6222;0;0;1090
17.329;6222;0;0;1077
17.334;6222;0;0;1077
17.339;6222;0;0;1077
17.344;6222;0;0;1090
17.349;6222;0;0;1090
17.354;6222;0;0;1090
17.359;6222;0;0;1090
17.364;6222;0;0;1090
17.369;6222;0;0;1090
17.374;6222;0;0;1090
17.379;6222;0;0;1077
17.384;6222;0;0;1077
17.389;6222;0;0;1077
17.394;6222;0;0;1090
17.394;6222;0;0;1090
17.404;6110;-1532;0;1090
17.409;5982;-1499;0;1090
17.414;5915;-1452;0;1090
17.419;5803;-1417;0;1077
17.424;5736;-1375;0;1077
17.429;5624;-1341;0;1077
17.434;5528;-1308;0;1077
17.439;5416;-1279;0;1077
17.444;5372;-1234;0;1090
17.449;5276;-1202;0;1090
17.454;5336;-1142;0;1090
17.459;5256;-1102;0;1090
17.464;5228;-1058;0;1090
17.469;5194;-1020;0;1090
17.474;5218;-965;0;1077
17.479;5138;-945;0;1077
17.484;5058;-921;0;1090
17.489;5046;-886;0;1077
17.494;5034;-851;0;1077
17.499;4954;-832;0;1077
17.504;4942;-813;0;1090
17.509;4894;-774;0;1090
17.514;4875;-741;0;1077
17.519;4811;-722;0;1077
17.524;4763;-708;0;1077
17.529;4699;-692;0;1077
17.534;4651;-678;0;1090
17.539;4587;-663;0;1090
17.544;4494;-654;0;1090
17.549;4446;-639;0;1090
17.554;4346;-641;0;1090
17.559;4282;-630;0;1077
17.564;4182;-627;0;1090
17.569;4082;-629;0;1090
17.574;4034;-609;0;1090
17.579;3986;-595;0;1090
17.584;3886;-596;0;1077
17.589;3786;-601;0;1090
17.594;3692;-601;0;1090
17.599;3592;-602;0;1077
17.604;3544;-588;0;1077
17.609;3444;-589;0;1077
17.614;3344;-591;0;1077
17.619;3192;-592;0;1090
17.624;3144;-593;0;1090
17.629;3096;-583;0;1077
