t;e;d;i;set

6.07;0;0;0;0
6.073;0;0;0;0
6.076;0;0;0;0
6.079;0;0;0;0
6.082;0;0;0;0
6.085;0;0;0;0
6.088;0;0;0;0
6.091;0;0;0;0
6.094;0;0;0;0
6.097;0;0;0;0
6.1;0;0;0;0
6.103;0;0;0;0
6.106;0;0;0;0
6.109;0;0;0;0
6.112;0;0;0;0
6.115;0;0;0;0
6.118;0;0;0;0
6.121;0;0;0;0
6.124;0;0;0;0
6.127;0;0;0;0
6.13;0;0;0;0
6.133;0;0;0;0
6.136;0;0;0;0
6.139;0;0;0;0
6.142;0;0;0;0
6.145;0;0;0;0
6.148;0;0;0;0
6.151;0;0;0;0
6.154;0;0;0;0
6.157;0;0;0;0
6.16;0;0;0;0
6.163;0;0;0;0
6.166;0;0;0;0
6.169;0;0;0;0
6.172;0;0;0;0
6.175;0;0;0;0
6.178;0;0;0;0
6.181;0;0;0;0
6.184;0;0;0;0
6.187;0;0;0;0
6.19;0;0;0;0
6.193;0;0;0;0
6.196;0;0;0;0
6.199;0;0;0;0
6.202;0;0;0;0
6.205;0;0;0;0
6.208;0;0;0;0
6.211;0;0;0;0
6.214;0;0;0;0
6.217;0;0;0;0
6.22;0;0;0;0
6.223;0;0;0;0
6.226;0;0;0;0
6.229;0;0;0;0
6.232;0;0;0;0
6.235;0;0;0;0
6.238;0;0;0;0
6.241;0;0;0;0
6.244;0;0;0;0
6.247;0;0;0;0
6.25;0;0;0;0
6.253;0;0;0;0
6.256;0;0;0;0
6.259;0;0;0;0
6.262;0;0;0;0
6.265;0;0;0;0
6.268;0;0;0;0
6.271;0;0;0;0
6.274;0;0;0;0
6.277;0;0;0;0
6.28;0;0;0;0
6.283;0;0;0;0
6.286;0;0;0;0
6.289;0;0;0;0
6.292;0;0;0;0
6.295;0;0;0;0
6.298;0;0;0;0
6.301;0;0;0;0
6.304;0;0;0;0
6.307;0;0;0;0
6.31;0;0;0;0
6.313;0;0;0;0
6.316;0;0;0;0
6.319;0;0;0;0
6.322;0;0;0;0
6.325;0;0;0;0
6.328;0;0;0;0
6.331;0;0;0;0
6.334;0;0;0;0
6.337;0;0;0;0
6.34;0;0;0;0
6.343;0;0;0;0
6.346;0;0;0;0
6.349;0;0;0;0
6.352;0;0;0;0
6.355;0;0;0;0
6.358;0;0;0;0
6.361;0;0;0;0
6.364;0;0;0;0
6.367;0;0;0;0
6.37;0;0;0;0
6.373;0;0;0;0
6.376;0;0;0;0
6.379;0;0;0;0
6.382;0;0;0;0
6.385;0;0;0;0
6.388;0;0;0;0
6.391;0;0;0;0
6.394;0;0;0;0
6.397;0;0;0;0
6.4;0;0;0;0
6.403;0;0;0;0
6.406;0;0;0;0
6.409;0;0;0;0
6.412;0;0;0;0
6.415;0;0;0;0
6.418;0;0;0;0
6.421;0;0;0;0
6.424;0;0;0;0
6.427;0;0;0;0
6.43;0;0;0;0
6.433;0;0;0;0
6.436;0;0;0;0
6.439;0;0;0;0
6.442;0;0;0;0
6.445;0;0;0;0
6.448;0;0;0;0
6.451;0;0;0;0
6.454;0;0;0;0
6.457;0;0;0;0
6.46;0;0;0;0
6.463;0;0;0;0
6.466;0;0;0;0
6.469;0;0;0;0
6.472;0;0;0;0
6.475;0;0;0;0
6.478;0;0;0;0
6.481;0;0;0;0
6.484;0;0;0;0
6.487;0;0;0;0
6.49;0;0;0;0
6.493;0;0;0;0
6.496;0;0;0;0
6.499;0;0;0;0
6.502;0;0;0;0
6.505;0;0;0;0
6.508;0;0;0;0
6.511;0;0;0;0
6.514;0;0;0;0
6.517;0;0;0;0
6.52;0;0;0;0
6.523;0;0;0;0
6.526;0;0;0;0
6.529;0;0;0;0
6.532;0;0;0;0
6.535;0;0;0;0
6.538;0;0;0;0
6.541;0;0;0;0
6.544;0;0;0;0
6.547;0;0;0;0
6.55;0;0;0;0
6.553;0;0;0;0
6.556;0;0;0;0
6.559;0;0;0;0
6.562;0;0;0;0
6.565;0;0;0;0
6.568;0;0;0;0
6.571;0;0;0;0
6.574;0;0;0;0
6.577;0;0;0;0
6.58;0;0;0;0
6.583;0;0;0;0
6.586;0;0;0;0
6.589;0;0;0;0
6.592;0;0;0;0
6.595;0;0;0;0
6.598;0;0;0;0
6.601;0;0;0;0
6.604;0;0;0;0
6.607;0;0;0;0
6.61;0;0;0;0
